,index,ICAO Empresa Aérea,Número Voo,Código Autorização (DI),Código Tipo Linha,ICAO Aeródromo Origem,ICAO Aeródromoo Destino
552,552,TAM,3618,0,N,SBSP,SBIL
553,553,AZU,2700,0,R,SBRF,SBFN
554,554,GLO,1952,0,N,SBGL,SBSG
555,555,GLO,1607,0,N,SBGL,SBSP
556,556,GLO,1905,0,N,SBGL,SBCT
557,557,GLO,1606,0,N,SBSP,SBGL
558,558,TAM,3929,0,E,SBRJ,SBSP
559,559,ONE,6077,0,N,SBBR,SBSP
560,560,TAM,3820,0,E,SBGL,SBBR
561,561,GLO,2158,0,N,SBGL,SBRF
562,562,GLO,2026,0,N,SBGR,SBPA
563,563,TAM,3559,0,N,SBGR,SBFI
564,564,GLO,1976,0,N,SBBR,SBBE
565,565,GLO,1732,0,N,SBGR,SBNF
566,566,GLO,1620,0,N,SBSP,SBSV
567,567,AZU,4491,0,N,SBKP,SBFI
568,568,TAM,3930,0,E,SBSP,SBRJ
569,569,GLO,2029,0,N,SBPA,SBGR
570,570,TAM,3244,0,R,SBSP,SBUL
571,571,AZU,6991,0,N,SBRJ,SBCF
572,572,AZU,4304,0,N,SBKP,SBRP
573,573,GLO,2162,0,N,SBBR,SBGO
574,574,TAM,3887,0,N,SBCT,SBFI
575,575,TAM,3036,0,E,SBPA,SBSP
576,576,AZU,4123,0,N,SBKP,SBPA
577,577,TAM,3931,0,E,SBRJ,SBSP
578,578,TAM,3827,0,N,SBBR,SBGL
579,579,GLO,1751,0,N,SBGL,SBGR
580,580,AZU,6951,0,N,SBRF,SBKP
581,581,GLO,1447,0,N,SBCT,SBGL
582,582,GLO,1031,0,E,SBRJ,SBSP
583,583,TAM,3692,0,N,SBGR,SBRF
584,584,GLO,1030,0,E,SBSP,SBRJ
585,585,TAM,3340,0,R,SBSP,SBFI
586,586,TAM,3353,0,N,SBKP,SBBR
587,587,TAM,3192,0,N,SBGL,SBSV
588,588,GLO,1282,0,N,SBRF,SBPL
589,589,GLO,1072,0,E,SBSP,SBDN
590,590,TUS,6578,0,C,SBGR,SBEG
591,591,GLO,1766,0,N,SBBR,SBTE
592,592,GLO,1546,0,N,SBGL,SBKG
593,593,GLO,1798,0,N,SBRF,SBFN
594,594,GLO,1782,0,N,SBGR,SBGO
595,595,TAM,3220,0,N,SBSP,SBCF
596,596,AZU,6952,0,N,SBKP,SBRF
597,597,AZU,6925,0,N,SBGR,SBRJ
598,598,TAM,3156,0,N,SBCT,SBGR
599,599,GLO,1413,0,N,SBBR,SBSP
600,600,GLO,1940,0,N,SBSP,SBVT
601,601,TAM,3530,0,R,SBGR,SBGL
602,602,GLO,1190,0,N,SBGR,SBLO
603,603,GLO,1432,0,N,SBSP,SBGO
604,604,AZU,4044,0,N,SBKP,SBCF
605,605,AZU,4002,0,N,SBKP,SBRJ
606,606,GLO,1824,0,N,SBGR,SBFZ
607,607,TAM,3932,0,E,SBSP,SBRJ
608,608,AZU,4324,0,N,SBKP,SBUR
609,609,GLO,1266,0,N,SBGR,SBFL
610,610,ONE,6235,0,N,SBBR,SBRJ
611,611,AZU,2734,0,N,SBRF,SBSG
612,612,TAM,3495,0,N,SBGL,SBGR
613,613,TAM,3011,0,E,SBSP,SBCT
614,614,ONE,6290,0,N,SBGR,SBGO
615,615,TAM,4722,0,R,SBGL,SBJP
616,616,GLO,1686,0,N,SBGR,SBBR
617,617,GLO,2036,0,N,SBGR,SBCT
618,618,TAM,3933,0,E,SBRJ,SBSP
619,619,GLO,2117,0,N,SBRJ,SBKP
620,620,TAM,3893,0,N,SBRF,SBAR
621,621,TAM,3579,0,N,SBGR,SBBR
622,622,GLO,1927,0,N,SBCT,SBGR
623,623,AZU,4449,0,N,SBRJ,SBPA
624,624,GLO,1211,0,E,SBPA,SBSP
625,625,ONE,6034,0,N,SBSP,SBRJ
626,626,ONE,6009,0,E,SBRJ,SBSP
627,627,TAM,3293,0,N,SBGR,SBPA
628,628,GLO,1608,0,N,SBSP,SBGL
629,629,AZU,4208,0,N,SBPA,SBCT
630,630,GLO,1313,0,N,SBCF,SBSP
631,631,TAM,3934,0,E,SBSP,SBRJ
632,632,GLO,1744,0,N,SBGR,SBGL
633,633,AZU,2767,0,N,SBPA,SBSP
634,634,TAM,3203,0,N,SBCF,SBSP
635,635,GLO,1342,0,N,SBGR,SBUL
636,636,GLO,2049,0,N,SBGL,SBGR
637,637,GLO,1146,0,N,SBBR,SBRF
638,638,ONE,6123,0,N,SBPA,SBGR
639,639,GLO,1035,0,E,SBRJ,SBSP
640,640,GLO,1487,0,N,SBBR,SBRJ
641,641,GLO,1034,0,E,SBSP,SBRJ
642,642,GLO,1208,0,N,SBSP,SBPA
643,643,TAM,3260,0,R,SBGL,SBFZ
644,644,AZU,4206,0,N,SBGR,SBSV
645,645,AZU,2643,0,N,SBBR,SBRJ
646,646,TAM,3935,0,E,SBRJ,SBSP
647,647,TAM,3430,0,N,SBPA,SBGL
648,648,GLO,1709,0,R,SBRJ,SBGR
649,649,TAM,3446,0,N,SBBR,SBBE
650,650,GLO,1370,0,N,SBSP,SBCY
651,651,GLO,1984,0,N,SBGR,SBVT
652,652,TAM,3052,0,N,SBGL,SBPA
653,653,AZU,5051,0,R,SBPA,SBFL
654,654,GLO,1556,0,N,SBGL,SBPA
655,655,TAM,3328,0,N,SBCT,SBGR
656,656,TAM,3759,0,N,SBCF,SBRJ
657,657,GLO,1247,0,N,SBGR,SBCF
658,658,GLO,1308,0,N,SBSP,SBCF
659,659,GLO,1540,0,N,SBGL,SBFZ
660,660,GLO,1725,0,N,SBRF,SBCF
661,661,TAM,3936,0,E,SBSP,SBRJ
662,662,TAM,3160,0,R,SBPA,SBGR
663,663,TAM,3390,0,N,SBGR,SBFZ
664,664,ONE,6210,0,N,SBGL,SBSV
665,665,AZU,2676,0,R,SBSP,SBCF
666,666,GLO,1609,0,N,SBGL,SBSP
667,667,GLO,1113,0,E,SBCT,SBSP
668,668,TAM,3190,0,N,SBGL,SBSV
669,669,TAM,3222,0,E,SBSP,SBNF
670,670,TAM,3107,0,R,SBSP,SBFL
671,671,TAM,3937,0,E,SBRJ,SBSP
672,672,ONE,6378,0,N,SBGR,SBFZ
673,673,GLO,1708,0,N,SBGR,SBRJ
674,674,AZU,2862,0,N,SBPA,SBGR
675,675,GLO,1905,0,N,SBCT,SBBR
676,676,TAM,3331,0,N,SBGR,SBCT
677,677,AZU,5080,0,N,SBCF,SBMK
678,678,TAM,3858,0,N,SBPA,SBCT
679,679,TAM,3464,0,N,SBSP,SBGO
680,680,GLO,1748,0,N,SBGR,SBGL
681,681,AZU,2568,0,R,SBKP,SBCB
682,682,TAM,3055,0,E,SBSP,SBPA
683,683,GLO,1475,0,N,SBRF,SBGL
684,684,TAM,3894,0,N,SBGR,SBSV
685,685,TAM,3634,0,R,SBCF,SBPS
686,686,AZU,2638,0,N,SBRJ,SBBR
687,687,TAM,3800,0,R,SBBR,SBPJ
688,688,TAM,3376,0,N,SBGR,SBVT
689,689,TAM,3027,0,N,SBBR,SBRJ
690,690,GLO,1112,0,N,SBSP,SBCT
691,691,GLO,1667,0,N,SBCF,SBRJ
692,692,AZU,4265,0,N,SBKP,SBNF
693,693,GLO,1555,0,N,SBPA,SBGL
694,694,GLO,1382,0,N,SBGR,SBFI
695,695,ONE,6325,0,N,SBRF,SBGR
696,696,TAM,3814,0,E,SBGL,SBBR
697,697,TAM,3231,0,N,SBPA,SBBR
698,698,TAM,3744,0,R,SBSP,SBSR
699,699,TAM,3612,0,N,SBGR,SBPS
700,700,GLO,1038,0,N,SBSP,SBRJ
701,701,TAM,3185,0,N,SBGR,SBFL
702,702,TAM,3223,0,N,SBCF,SBSP
703,703,TAM,3857,0,N,SBBR,SBCF
704,704,GLO,1039,0,E,SBRJ,SBSP
705,705,ONE,6301,0,N,SBRF,SBBR
706,706,TAM,3826,0,N,SBRJ,SBBR
707,707,TAM,3000,0,N,SBCT,SBSP
708,708,AZU,4016,0,N,SBKP,SBRJ
709,709,GLO,2091,0,N,SBGR,SBTE
710,710,TAM,3939,0,E,SBRJ,SBSP
711,711,ONE,6350,0,N,SBGR,SBSG
712,712,AZU,4045,0,N,SBCF,SBKP
713,713,TAM,3547,0,R,SBGL,SBGR
714,714,GLO,1948,0,N,SBPA,SBFL
715,715,AZU,4137,0,N,SBBR,SBKP
716,716,TAM,3710,0,E,SBSP,SBBR
717,717,GLO,1452,0,N,SBGL,SBRF
718,718,GLO,1772,0,N,SBGR,SBPS
719,719,TAM,3880,0,N,SBRF,SBGL
720,720,AZU,4211,0,N,SBCF,SBRJ
721,721,ONE,6011,0,E,SBRJ,SBSP
722,722,ONE,6010,0,E,SBSP,SBRJ
723,723,GLO,1222,0,N,SBSP,SBCX
724,724,TAM,3202,0,E,SBSP,SBCF
725,725,TAM,3278,0,N,SBPA,SBSP
726,726,TAM,3290,0,R,SBBR,SBSV
727,727,GLO,1085,0,N,SBBR,SBCF
728,728,GLO,2118,0,N,SBKP,SBRJ
729,729,TAM,3940,0,E,SBSP,SBRJ
730,730,GLO,1417,0,N,SBBR,SBSP
731,731,GLO,2191,0,N,SBBR,SBFZ
732,732,PTB,2259,0,R,SBGL,SBRP
733,733,AZU,4414,0,N,SBKP,SBML
734,734,TAM,3548,0,N,SBGR,SBRF
735,735,TAM,3793,0,R,SBGR,SBJV
736,736,GLO,1610,0,N,SBSP,SBGL
737,737,GLO,2086,0,N,SBGR,SBRF
738,738,TAM,3795,0,N,SBGL,SBSP
739,739,AZU,4017,0,N,SBKP,SBCT
740,740,GLO,1936,0,N,SBGL,SBAR
741,741,AZU,2705,0,N,SBCT,SBSP
742,742,GLO,1638,0,N,SBRJ,SBVT
743,743,GLO,1086,0,N,SBCF,SBBR
744,744,GLO,1726,0,N,SBBR,SBPJ
745,745,AZU,4415,0,N,SBKP,SBLO
746,746,AZU,5114,0,N,SBKP,SBRJ
747,747,ONE,6302,0,N,SBGR,SBRF
748,748,TAM,3941,0,E,SBRJ,SBSP
749,749,AZU,6929,0,N,SBGR,SBRJ
750,750,GLO,1114,0,N,SBSP,SBCT
751,751,GLO,1508,0,N,SBSP,SBFL
752,752,AZU,4250,0,N,SBKP,SBCF
753,753,AZU,4350,0,N,SBKP,SBZM
754,754,GLO,1210,0,N,SBSP,SBPA
755,755,GLO,1166,0,N,SBGR,SBSV
756,756,GLO,2088,0,N,SBGR,SBBR
757,757,AZU,4374,0,N,SBKP,SBMG
758,758,ONE,6143,0,N,SBRF,SBSV
759,759,TAM,3861,0,N,SBRF,SBBR
760,760,GLO,1702,0,N,SBSP,SBGO
761,761,TAM,3187,0,N,SBGL,SBFI
762,762,TAM,3592,0,N,SBGR,SBCG
763,763,AZU,4346,0,N,SBKP,SBJV
764,764,TAM,3450,0,N,SBBR,SBRF
765,765,GLO,1645,0,N,SBRF,SBSV
766,766,TAM,3148,0,N,SBRJ,SBBR
767,767,TAM,3546,0,N,SBGR,SBGO
768,768,AZU,4260,0,N,SBKP,SBGL
769,769,GLO,1858,0,N,SBGR,SBPA
770,770,GLO,2010,0,N,SBGR,SBRJ
771,771,AZU,4966,0,R,SBKP,SBUL
772,772,TAM,3196,0,N,SBGL,SBVT
773,773,GLO,2119,0,N,SBRJ,SBKP
774,774,GLO,1489,0,N,SBBR,SBRJ
775,775,AZU,2874,0,E,SBSP,SBCT
776,776,GLO,1966,0,N,SBGL,SBSV
777,777,TAM,3507,0,N,SBGR,SBPA
778,778,GLO,1043,0,E,SBRJ,SBSP
779,779,ONE,6260,0,N,SBGR,SBFL
780,780,GLO,1042,0,E,SBSP,SBRJ
781,781,ONE,6234,0,N,SBRJ,SBBR
782,782,GLO,1317,0,N,SBCF,SBSP
783,783,GLO,1611,0,N,SBGL,SBSP
784,784,GLO,1641,0,N,SBCF,SBRJ
785,785,TAM,3943,0,E,SBRJ,SBSP
786,786,AZU,4984,0,R,SBCT,SBMG
787,787,TAM,3784,0,N,SBBR,SBFZ
788,788,GLO,2163,0,N,SBRF,SBGR
789,789,AZU,4482,0,N,SBKP,SBCG
790,790,TAM,3722,0,E,SBSP,SBBR
791,791,GLO,1532,0,N,SBSP,SBJV
792,792,TAM,3047,0,N,SBBR,SBGO
793,793,GLO,1711,0,N,SBRJ,SBGR
794,794,GLO,1367,0,N,SBCT,SBKP
795,795,AZU,2415,0,N,SBCF,SBGR
796,796,GLO,2056,0,N,SBGR,SBCY
797,797,GLO,1149,0,N,SBRF,SBBR
798,798,TAM,3944,0,E,SBSP,SBRJ
799,799,GLO,1526,0,N,SBSP,SBNF
800,800,TAM,3291,0,N,SBCT,SBLO
801,801,GLO,1666,0,N,SBRJ,SBCF
802,802,TAM,3657,0,N,SBBR,SBKP
803,803,GLO,1213,0,E,SBPA,SBSP
804,804,AZU,4392,0,N,SBCF,SBIP
805,805,GLO,1117,0,N,SBCT,SBSP
806,806,GLO,1778,0,N,SBGL,SBVT
807,807,AZU,2769,0,N,SBPA,SBSP
808,808,GLO,1810,0,N,SBGR,SBCF
809,809,TAM,3337,0,N,SBGR,SBCT
810,810,TAM,3015,0,E,SBSP,SBCT
811,811,AZU,2553,0,R,SBRJ,SBCF
812,812,TAM,3307,0,N,SBGL,SBFZ
813,813,TAM,3717,0,E,SBBR,SBSP
814,814,GLO,1995,0,N,SBCF,SBGL
815,815,GLO,1746,0,N,SBGR,SBGL
816,816,TAM,3134,0,N,SBSP,SBVT
817,817,GLO,1676,0,N,SBRF,SBFZ
818,818,AZU,2701,0,N,SBRF,SBGR
819,819,TAM,3396,0,N,SBGR,SBLO
820,820,GLO,1242,0,N,SBGR,SBSG
821,821,GLO,1168,0,N,SBGR,SBSV
822,822,AZU,4251,0,N,SBCF,SBKP
823,823,ONE,6278,0,N,SBPA,SBGL
824,824,TAM,3046,0,E,SBPA,SBSP
825,825,GLO,1800,0,N,SBSP,SBPA
826,826,AZU,4490,0,N,SBKP,SBCY
827,827,ONE,6128,0,N,SBGR,SBPA
828,828,AZU,2644,0,N,SBRJ,SBBR
829,829,TAM,3858,0,N,SBCT,SBSV
830,830,AZU,4084,0,N,SBKP,SBVT
831,831,TAM,3886,0,N,SBCT,SBBR
832,832,ONE,6012,0,E,SBSP,SBRJ
833,833,TAM,3033,0,R,SBSP,SBJV
834,834,GLO,1842,0,N,SBGR,SBMO
835,835,GLO,2089,0,N,SBBR,SBGR
836,836,GLO,1866,0,N,SBBR,SBSV
837,837,ONE,6013,0,E,SBRJ,SBSP
838,838,TAM,3946,0,E,SBSP,SBRJ
839,839,ONE,6064,0,E,SBSP,SBBR
840,840,TAM,3505,0,N,SBRF,SBGR
841,841,TAM,3326,0,N,SBGR,SBCF
842,842,GLO,2198,0,N,SBGR,SBPS
843,843,TAM,3085,0,E,SBSP,SBPA
844,844,AZU,4477,0,N,SBPA,SBKP
845,845,TAM,3088,0,N,SBGL,SBCT
846,846,AZU,2436,0,R,SBKP,SBBH
847,847,TAM,3640,0,N,SBGL,SBKP
848,848,AZU,6953,0,N,SBRF,SBKP
849,849,ONE,6386,0,N,SBGR,SBCY
850,850,AZU,5172,0,R,SBPA,SBFI
851,851,AZU,2407,0,N,SBRJ,SBGR
852,852,TAM,3844,0,N,SBCF,SBBR
853,853,TAM,3056,0,N,SBPA,SBGL
854,854,AZU,4398,0,N,SBKP,SBDN
855,855,GLO,1819,0,N,SBPA,SBBR
856,856,GLO,1784,0,N,SBGR,SBGO
857,857,TAM,3264,0,N,SBSP,SBCF
858,858,GLO,1046,0,N,SBSP,SBRJ
859,859,GLO,1047,0,E,SBRJ,SBSP
860,860,AZU,2862,0,R,SBGR,SBVT
861,861,GLO,1908,0,N,SBBR,SBMO
862,862,TAM,3113,0,N,SBGR,SBFL
863,863,TAM,3109,0,R,SBSP,SBFL
864,864,AZU,4209,0,N,SBCT,SBPA
865,865,AZU,2558,0,R,SBRF,SBCF
866,866,TAM,3947,0,E,SBRJ,SBSP
867,867,TAM,3510,0,N,SBGR,SBGL
868,868,ONE,6310,0,N,SBGR,SBSV
869,869,GLO,1557,0,N,SBPA,SBGL
870,870,AZU,4020,0,N,SBCT,SBKP
871,871,GLO,1490,0,N,SBRJ,SBBR
872,872,GLO,1478,0,N,SBCF,SBMK
873,873,GLO,1114,0,N,SBCT,SBFI
874,874,PTB,2266,0,R,SBGR,SBRP
875,875,TAM,3028,0,N,SBRJ,SBBR
876,876,AZU,5023,0,N,SBBR,SBGR
877,877,TUS,8486,0,G,SBKP,SBEG
878,878,AZU,6996,0,N,SBRJ,SBKP
879,879,TAM,3662,0,N,SBGR,SBSV
880,880,AZU,4122,0,N,SBKP,SBGO
881,881,GLO,1586,0,N,SBBR,SBGO
882,882,GLO,1477,0,N,SBRF,SBGL
883,883,TAM,3079,0,N,SBGL,SBFL
884,884,TAM,3072,0,N,SBPA,SBBR
885,885,GLO,1613,0,N,SBGL,SBSP
886,886,TAM,3948,0,E,SBSP,SBRJ
887,887,TAM,3587,0,N,SBBR,SBGR
888,888,AZU,4018,0,N,SBKP,SBRJ
889,889,GLO,1734,0,N,SBGR,SBNF
890,890,AZU,6921,0,N,SBGR,SBCT
891,891,AZU,2677,0,N,SBCF,SBSP
892,892,ONE,6214,0,N,SBGL,SBBR
893,893,AZU,4329,0,N,SBBR,SBKP
894,894,TAM,3232,0,N,SBBR,SBPA
895,895,AZU,4065,0,N,SBKP,SBFL
896,896,AZU,4019,0,N,SBRJ,SBKP
897,897,GLO,1994,0,N,SBGL,SBCF
898,898,GLO,1291,0,N,SBRF,SBGR
899,899,TAM,3892,0,N,SBRF,SBFZ
900,900,GLO,1048,0,E,SBSP,SBRJ
901,901,AZU,4137,0,N,SBKP,SBCT
902,902,GLO,1419,0,N,SBBR,SBSP
903,903,TAM,3742,0,N,SBGR,SBFZ
904,904,GLO,2058,0,N,SBGL,SBGR
905,905,AZU,4165,0,N,SBPA,SBNF
906,906,ONE,6171,0,N,SBBR,SBSP
907,907,AZU,4254,0,N,SBKP,SBRF
908,908,GLO,1416,0,N,SBSP,SBBR
909,909,GLO,2066,0,N,SBGR,SBVT
910,910,TAM,3949,0,E,SBRJ,SBSP
911,911,TAM,3029,0,N,SBBR,SBRJ
912,912,GLO,2120,0,N,SBKP,SBRJ
913,913,GLO,2009,0,N,SBCF,SBGR
914,914,GLO,1713,0,N,SBRJ,SBGR
915,915,GLO,1612,0,N,SBSP,SBGL
916,916,ONE,6152,0,N,SBGR,SBGL
917,917,GLO,2012,0,N,SBGR,SBRJ
918,918,AZU,2678,0,N,SBSP,SBCF
919,919,GLO,1448,0,N,SBGL,SBCT
920,920,AZU,4306,0,N,SBKP,SBRP
921,921,AZU,4237,0,R,SBRJ,SBCT
922,922,TAM,3767,0,R,SBSP,SBLO
923,923,GLO,1332,0,N,SBSP,SBUL
924,924,AZU,2488,0,R,SBGR,SBBH
925,925,TAM,3950,0,E,SBSP,SBRJ
926,926,TAM,3755,0,N,SBCF,SBRJ
927,927,AZU,5052,0,N,SBRJ,SBGO
928,928,TAM,3349,0,N,SBBR,SBCF
929,929,GLO,1725,0,N,SBCF,SBCT
930,930,GLO,1215,0,E,SBPA,SBSP
931,931,AZU,4218,0,N,SBCF,SBVT
932,932,GLO,1620,0,N,SBRF,SBFZ
933,933,GLO,1668,0,N,SBRJ,SBCF
934,934,AZU,4454,0,N,SBPA,SBRJ
935,935,AZU,2480,0,N,SBGR,SBCY
936,936,TAM,3898,0,N,SBSP,SBSR
937,937,GLO,1750,0,N,SBGR,SBGL
938,938,GLO,1154,0,N,SBCF,SBVT
939,939,GLO,1096,0,N,SBCF,SBSV
940,940,GLO,1288,0,N,SBGR,SBRF
941,941,TAM,3224,0,E,SBSP,SBCF
942,942,GLO,1051,0,E,SBRJ,SBSP
943,943,GLO,1050,0,E,SBSP,SBRJ
944,944,TAM,3336,0,N,SBCT,SBGR
945,945,AZU,5009,0,N,SBPA,SBGR
946,946,GLO,1314,0,N,SBSP,SBCF
947,947,TAM,3725,0,E,SBBR,SBSP
948,948,GLO,1626,0,N,SBGL,SBBR
949,949,AZU,2428,0,R,SBBR,SBCY
950,950,GLO,1214,0,N,SBSP,SBPA
951,951,GLO,1863,0,N,SBPA,SBGR
952,952,TAM,3016,0,E,SBCT,SBSP
953,953,AZU,4261,0,N,SBGL,SBKP
954,954,TAM,3951,0,E,SBRJ,SBSP
955,955,AZU,4270,0,N,SBKP,SBGL
956,956,ONE,6065,0,N,SBBR,SBSP
957,957,GLO,1088,0,N,SBCF,SBBR
958,958,GLO,1958,0,N,SBKP,SBBR
959,959,GLO,2014,0,N,SBGR,SBRJ
960,960,AZU,2416,0,N,SBGR,SBCF
961,961,TAM,3217,0,N,SBCF,SBSP
962,962,ONE,6219,0,N,SBBR,SBGL
963,963,AZU,4316,0,N,SBKP,SBSR
964,964,GLO,1195,0,N,SBSP,SBGO
965,965,TAM,3386,0,N,SBGR,SBBE
966,966,GLO,1518,0,N,SBSP,SBBR
967,967,TAM,3381,0,R,SBCF,SBGL
968,968,AZU,4964,0,N,SBGR,SBGO
969,969,PTB,2224,0,R,SBGR,SBQV
970,970,GLO,1980,0,N,SBBR,SBCF
971,971,GLO,1615,0,N,SBGL,SBSP
972,972,AZU,4298,0,N,SBKP,SBSV
973,973,GLO,1492,0,N,SBRJ,SBBR
974,974,TAM,3952,0,E,SBSP,SBRJ
975,975,TAM,3516,0,N,SBGR,SBRF
976,976,ONE,6015,0,E,SBRJ,SBSP
977,977,AZU,2427,0,R,SBBR,SBUL
978,978,ONE,6014,0,E,SBSP,SBRJ
979,979,AZU,4157,0,N,SBCT,SBPA
980,980,AZU,4026,0,N,SBKP,SBCT
981,981,ONE,6221,0,N,SBBR,SBRJ
982,982,AZU,2417,0,R,SBCF,SBGR
983,983,AZU,2877,0,E,SBCT,SBSP
984,984,AZU,2406,0,N,SBGR,SBRJ
985,985,GLO,1669,0,N,SBCF,SBRJ
986,986,ONE,6318,0,N,SBBR,SBGR
987,987,AZU,2452,0,N,SBRJ,SBVT
988,988,TAM,3953,0,E,SBRJ,SBSP
989,989,ONE,6173,0,N,SBBR,SBSP
990,990,GLO,1614,0,N,SBSP,SBGL
991,991,GLO,1469,0,N,SBGR,SBBE
992,992,TAM,3305,0,N,SBBR,SBSV
993,993,TAM,3572,0,N,SBBR,SBIZ
994,994,TAM,3276,0,R,SBSP,SBRP
995,995,TAM,3341,0,R,SBCF,SBGR
996,996,GLO,1453,0,N,SBRF,SBGL
997,997,TAM,3641,0,N,SBKP,SBGL
998,998,GLO,2137,0,N,SBBR,SBRJ
999,999,TAM,3954,0,E,SBSP,SBRJ
1000,1000,AZU,4158,0,N,SBGR,SBCG
1001,1001,TAM,3296,0,N,SBPA,SBGR
1002,1002,GLO,2053,0,N,SBGL,SBGR
1003,1003,ONE,6388,0,N,SBBR,SBCG
1004,1004,AZU,2438,0,R,SBKP,SBBH
1005,1005,TAM,3342,0,N,SBBR,SBSG
1006,1006,GLO,1715,0,N,SBRJ,SBGR
1007,1007,TAM,3259,0,N,SBGL,SBSP
1008,1008,AZU,4286,0,N,SBKP,SBPA
1009,1009,ONE,6364,0,N,SBGR,SBMO
1010,1010,AZU,2556,0,N,SBCF,SBRJ
1011,1011,AZU,2916,0,R,SBSP,SBPA
1012,1012,TAM,3081,0,N,SBRF,SBGL
1013,1013,ONE,6241,0,N,SBBR,SBCT
1014,1014,TAM,3257,0,N,SBCF,SBSP
1015,1015,AZU,4114,0,N,SBPA,SBCF
1016,1016,TAM,3672,0,R,SBGL,SBVT
1017,1017,TAM,3668,0,R,SBGR,SBGL
1018,1018,GLO,1559,0,N,SBGR,SBGL
1019,1019,TAM,3588,0,N,SBKP,SBBR
1020,1020,AZU,4021,0,N,SBRJ,SBKP
1021,1021,TAM,3687,0,R,SBGL,SBGR
1022,1022,GLO,1827,0,N,SBPA,SBFL
1023,1023,TAM,3268,0,N,SBCT,SBGL
1024,1024,GLO,1691,0,N,SBBR,SBGR
1025,1025,GLO,1450,0,N,SBGL,SBCT
1026,1026,GLO,1451,0,N,SBCT,SBGL
1027,1027,GLO,1055,0,E,SBRJ,SBSP
1028,1028,AZU,4206,0,N,SBRF,SBFZ
1029,1029,GLO,1170,0,N,SBGR,SBSV
1030,1030,GLO,1054,0,E,SBSP,SBRJ
1031,1031,AZU,2876,0,N,SBSP,SBCT
1032,1032,AZU,4090,0,N,SBCT,SBKP
1033,1033,TAM,3586,0,N,SBBR,SBRF
1034,1034,GLO,1628,0,N,SBGL,SBBR
1035,1035,TAM,3849,0,N,SBGR,SBPA
1036,1036,TAM,3555,0,N,SBGR,SBCT
1037,1037,TAM,3498,0,N,SBGR,SBRF
1038,1038,ONE,6187,0,N,SBBR,SBCY
1039,1039,AZU,4047,0,N,SBCF,SBKP
1040,1040,TAM,3782,0,N,SBBR,SBJP
1041,1041,AZU,4164,0,N,SBKP,SBNF
1042,1042,AZU,4426,0,R,SBKP,SBBR
1043,1043,TAM,3525,0,N,SBRF,SBGR
1044,1044,TAM,3332,0,N,SBCT,SBGR
1045,1045,TAM,3096,0,N,SBGL,SBPA
1046,1046,ONE,6313,0,N,SBRF,SBSV
1047,1047,TAM,3480,0,N,SBBR,SBMO
1048,1048,TAM,3752,0,N,SBRJ,SBCF
1049,1049,TAM,3240,0,N,SBSP,SBGL
1050,1050,GLO,2027,0,N,SBRF,SBSG
1051,1051,GLO,1828,0,N,SBGR,SBFZ
1052,1052,GLO,1316,0,N,SBSP,SBCF
1053,1053,TAM,3956,0,E,SBSP,SBRJ
1054,1054,GLO,2080,0,N,SBGR,SBFL
1055,1055,ONE,6316,0,N,SBGR,SBRF
1056,1056,TAM,3162,0,E,SBPA,SBSP
1057,1057,AZU,2732,0,R,SBRF,SBMO
1058,1058,TAM,3178,0,N,SBGR,SBSV
1059,1059,GLO,1217,0,E,SBPA,SBSP
1060,1060,TAM,3071,0,N,SBBR,SBPA
1061,1061,GLO,1290,0,N,SBGR,SBRF
1062,1062,GLO,1716,0,N,SBGR,SBRJ
1063,1063,GLO,2054,0,N,SBGR,SBSG
1064,1064,TAM,3218,0,N,SBSP,SBBR
1065,1065,GLO,1878,0,N,SBSP,SBBR
1066,1066,TAM,3151,0,N,SBBR,SBCT
1067,1067,TAM,3750,0,N,SBGR,SBEG
1068,1068,AZU,5028,0,N,SBKP,SBCF
1069,1069,GLO,1855,0,N,SBGL,SBFZ
1070,1070,TAM,3519,0,N,SBBR,SBVT
1071,1071,ONE,6278,0,N,SBGL,SBRF
1072,1072,ONE,6224,0,N,SBBR,SBSV
1073,1073,GLO,1970,0,N,SBGL,SBSV
1074,1074,ONE,6303,0,N,SBRF,SBGR
1075,1075,TAM,3142,0,N,SBGL,SBRF
1076,1076,GLO,1818,0,N,SBBR,SBPA
1077,1077,TAM,3019,0,N,SBSP,SBCT
1078,1078,TAM,3957,0,E,SBRJ,SBSP
1079,1079,GLO,1142,0,E,SBSP,SBLO
1080,1080,TAM,3062,0,N,SBBR,SBFZ
1081,1081,GLO,1671,0,N,SBCF,SBRJ
1082,1082,GLO,1916,0,N,SBGL,SBFL
1083,1083,GLO,1640,0,N,SBRJ,SBVT
1084,1084,GLO,1079,0,N,SBBR,SBCT
1085,1085,GLO,2092,0,N,SBGR,SBBR
1086,1086,GLO,1216,0,N,SBSP,SBPA
1087,1087,GLO,1278,0,N,SBGL,SBPA
1088,1088,TUS,8431,0,G,SBCT,SBKP
1089,1089,GLO,1494,0,N,SBRJ,SBBR
1090,1090,GLO,1642,0,N,SBRJ,SBCF
1091,1091,TAM,3438,0,N,SBGL,SBSG
1092,1092,ONE,6370,0,N,SBGR,SBFZ
1093,1093,ONE,6363,0,N,SBBR,SBGO
1094,1094,AZU,4237,0,N,SBCT,SBMG
1095,1095,TAM,3715,0,E,SBBR,SBSP
